Id,Name,Position,Team,Salary,Projected,Scored,Override
142703,James Harden,PG/SG,HOU,12000,55.9,75.25,0
142704,George Hill,PG/SG,UTA,6800,0,0,0
142705,Sean Kilpatrick,PG/SG,BKN,5800,32.11,27.5,0
142706,Tyler Johnson,PG/SG,MIA,4900,26.33,27,0
142707,Matthew Dellavedova,PG/SG,MIL,4400,22.76,17,0
142708,Ian Clark,PG/SG,GS,3000,12.05,6.75,0
142709,C.J. Watson,PG/SG,ORL,3000,7.86,5.5,0
142710,Iman Shumpert,PG/SG,CLE,3000,10.12,8.5,0
142711,Kevin Durant,SF/PF,GS,10200,53.54,72.25,0
142712,LeBron James,SF/PF,CLE,9300,48.18,31.25,0
142713,Harrison Barnes,SF/PF,DAL,6200,30.84,33.75,0
142714,Jabari Parker,SF/PF,MIL,6100,34.08,30.25,0
142715,Trevor Ariza,SF/PF,HOU,5400,26.2,22,0
142716,Aaron Gordon,SF/PF,ORL,4300,16.69,16.75,0
142717,James Johnson,SF/PF,MIA,4200,21.91,40.5,0
142718,Michael Beasley,SF/PF,MIL,3500,18.47,16.25,0
142719,Jeff Green,SF/PF,ORL,3100,10.3,19,0
142720,Giannis Antetokounmpo,PG,MIL,9900,54.73,58,0
142721,Stephen Curry,PG,GS,9200,48.77,46.75,0
142722,Chris Paul,PG,LAC,9100,41.52,40.5,0
142723,Kemba Walker,PG,CHA,7800,39.91,31.25,0
142724,Kyrie Irving,PG,CLE,7400,34.08,32,0
142725,Mike Conley,PG,MEM,6900,0,0,0
142726,Goran Dragic,PG,MIA,6300,33.11,41,0
142727,Jeremy Lin,PG,BKN,5900,0,0,0
142728,Elfrid Payton,PG,ORL,5000,25.12,18.75,0
142729,J.J. Barea,PG,DAL,5000,0,0,0
142730,Patrick Beverley,PG,HOU,4600,22.35,22.25,0
142731,D.J. Augustin,PG,ORL,4600,16.67,12.75,0
142732,Andrew Harrison,PG,MEM,4400,26.79,29,0
142733,Deron Williams,PG,DAL,4000,22.08,29.25,0
142734,Isaiah Whitehead,PG,BKN,3600,17.6,19,0
142735,Shaun Livingston,PG,GS,3400,9.37,14.25,0
142736,Ramon Sessions,PG,CHA,3400,12.66,12.5,0
142737,Wade Baldwin IV,PG,MEM,3300,10.65,16,0
142738,Austin Rivers,PG,LAC,3300,15.48,28,0
142739,Jason Terry,PG,MIL,3000,7.63,4.5,0
142740,Randy Foye,PG,BKN,3000,12.25,21.5,0
142741,Yogi Ferrell,PG,BKN,3000,6.17,2,0
142742,Bobby Brown,PG,HOU,3000,0,0,0
142743,Tyler Ennis,PG,HOU,3000,6.74,0,0
142744,Mo Williams,PG,CLE,3000,0,0,0
142745,Kay Felder,PG,CLE,3000,0,3.75,0
142746,Shelvin Mack,PG,UTA,3000,10.84,26.25,0
142747,Raul Neto,PG,UTA,3000,0.81,3,0
142748,Dante Exum,PG,UTA,3000,14.97,11,0
142749,Devin Harris,PG,DAL,3000,1.27,5,0
142750,Brian Roberts,PG,CHA,3000,2.2,0,0
142751,Aaron Harrison,PG,CHA,3000,1.66,0,0
142752,Blake Griffin,PF,LAC,8700,39.03,37.75,0
142753,Trevor Booker,PF,BKN,6000,33.91,24.5,0
142754,Derrick Favors,PF,UTA,5800,0,0,0
142755,Dirk Nowitzki,PF,DAL,5000,0,0,0
142756,Frank Kaminsky,PF,CHA,5000,24.6,6.75,0
142757,Ryan Anderson,PF,HOU,4600,22.48,36.75,0
142758,JaMychal Green,PF,MEM,4500,26.28,25.75,0
142759,Marvin Williams,PF,CHA,4000,0,0,0
142760,Channing Frye,PF,CLE,3400,4.73,10.75,0
142761,Jarell Martin,PF,MEM,3100,14.04,18.5,0
142762,Mirza Teletovic,PF,MIL,3000,9.29,18.25,0
142763,Chris McCullough,PF,BKN,3000,3.29,-0.5,0
142764,Thon Maker,PF,MIL,3000,5.03,2,0
142765,David West,PF,GS,3000,10.13,2,0
142766,Kyle Wiltjer,PF,HOU,3000,0,0,0
142767,James Michael McAdoo,PF,GS,3000,0,10,0
142768,Kevon Looney,PF,GS,3000,6.22,2,0
142769,Arinze Onuaku,PF,ORL,3000,1.78,0,0
142770,Brandan Wright,PF,MEM,3000,0,0,0
142771,Stephen Zimmerman Jr.,PF,ORL,3000,0,0,0
142772,Brice Johnson,PF,LAC,3000,0,0,0
142773,Chris Bosh,PF,MIA,3000,0,0,0
142774,Udonis Haslem,PF,MIA,3000,2.17,0,0
142775,Luke Babbitt,PF,MIA,3000,9.35,3,0
142776,Derrick Williams,PF,MIA,3000,5.35,0,0
142777,Joel Bolomboy,PF,UTA,3000,1.43,0,0
142778,Christian Wood,PF,CHA,3000,0,0,0
142779,Hassan Whiteside,C,MIA,8200,44.11,23.5,0
142780,Marc Gasol,C,MEM,7000,39.78,43.5,0
142781,Brook Lopez,C,BKN,6700,34.83,28,0
142782,DeAndre Jordan,C,LAC,6500,35.44,29.75,0
142783,Rudy Gobert,C,UTA,6500,38.18,26,0
142784,Nikola Vucevic,C,ORL,6200,36.02,39.25,0
142785,Clint Capela,C,HOU,5700,30.06,17.5,0
142786,Tristan Thompson,C,CLE,5200,26.98,16.5,0
142787,Cody Zeller,C,CHA,4400,23.07,18.25,0
142788,Bismack Biyombo,C,ORL,4300,17.27,20,0
142789,John Henson,C,MIL,4000,21.78,32.5,0
142790,Andrew Bogut,C,DAL,4000,0,0,0
142791,Greg Monroe,C,MIL,3900,19.21,15,0
142792,Justin Hamilton,C,BKN,3800,16.46,14.5,0
142793,Willie Reed,C,MIA,3600,6.43,11,0
142794,Zaza Pachulia,C,GS,3300,17.58,8.75,0
142795,Miles Plumlee,C,MIL,3000,3.51,0,0
142796,Nene Hilario,C,HOU,3000,0,0,0
142797,Anderson Varejao,C,GS,3000,3.42,0,0
142798,JaVale McGee,C,GS,3000,9.49,5.75,0
142799,Damian Jones,C,GS,3000,0,0,0
142800,Chinanu Onuaku,C,HOU,3000,0,0,0
142801,Deyonta Davis,C,MEM,3000,7.59,8,0
142802,Chris Andersen,C,CLE,3000,8.86,3.25,0
142803,Diamond Stone,C,LAC,3000,0,0,0
142804,Josh McRoberts,C,MIA,3000,14.13,16.75,0
142805,Jeff Withey,C,UTA,3000,8.96,14.5,0
142806,Roy Hibbert,C,CHA,3000,12.9,23,0
142807,Salah Mejri,C,DAL,3000,19.13,19.75,0
142808,A.J. Hammons,C,DAL,3000,0.97,0,0
142809,Kevin Love,PF/C,CLE,8000,43.04,20.5,0
142810,Draymond Green,PF/C,GS,7900,34.24,57.75,0
142811,Serge Ibaka,PF/C,ORL,5900,31.48,29,0
142812,Zach Randolph,PF/C,MEM,5000,0,0,0
142813,Trey Lyles,PF/C,UTA,4400,18.56,22.25,0
142814,Marreese Speights,PF/C,LAC,3800,13.06,14.5,0
142815,Dwight Powell,PF/C,DAL,3600,16.26,20,0
142816,Spencer Hawes,PF/C,CHA,3500,9.63,16.25,0
142817,Montrezl Harrell,PF/C,HOU,3300,16.01,30.5,0
142818,Luis Scola,PF/C,BKN,3000,6.09,9,0
142819,Brandon Bass,PF/C,LAC,3000,4.54,0,0
142820,Boris Diaw,PF/C,UTA,3000,11.82,0.75,0
142821,Gordon Hayward,SF,UTA,7300,38.84,51.75,0
142822,Justise Winslow,SF,MIA,4900,0,0,0
142823,Michael Kidd-Gilchrist,SF,CHA,4600,21.94,22.25,0
142824,Troy Williams,SF,MEM,4200,20.38,18,0
142825,Rondae Hollis-Jefferson,SF,BKN,3900,3.15,16.5,0
142826,Chandler Parsons,SF,MEM,3800,0,0,0
142827,Andre Iguodala,SF,GS,3500,17.85,23.5,0
142828,Steve Novak,SF,MIL,3000,0.66,0,0
142829,Anthony Bennett,SF,BKN,3000,3.81,3.25,0
142830,Corey Brewer,SF,HOU,3000,9.84,8,0
142831,Sam Dekker,SF,HOU,3000,12.97,28,0
142832,Damjan Rudez,SF,ORL,3000,1.57,0,0
142833,Paul Pierce,SF,LAC,3000,4.62,10,0
142834,Richard Jefferson,SF,CLE,3000,9.48,19,0
142835,Luc Richard Mbah a Moute,SF,LAC,3000,8.51,20.25,0
142836,Wesley Johnson,SF,LAC,3000,9.56,0,0
142837,Joe Ingles,SF,UTA,3000,7.96,27.5,0
