Id,Name,Position,Team,Salary,Projected,Scored,Override
121852,DeMarcus Cousins,PF/C,SAC,10800,52.21,32.5,0
121853,Nikola Jokic,PF/C,DEN,7000,38.26,16.5,0
121854,Taj Gibson,PF/C,CHI,5100,34.655,32.25,0
121855,Luis Scola,PF/C,BKN,3400,18.125,20.5,0
121856,Brandon Bass,PF/C,LAC,3000,4.1475,0.0,0
121857,Blake Griffin,PF,LAC,8800,45.99,43.75,0
121858,Paul Millsap,PF,ATL,7900,39.26,50.0,0
121859,Trevor Booker,PF,BKN,4700,36.14,20.5,0
121860,Nikola Mirotic,PF,CHI,4700,34.7625,41.0,0
121861,Kenneth Faried,PF,DEN,4700,34.495,14.25,0
121862,Jared Dudley,PF,PHO,3600,11.64,16.25,0
121863,Patrick Patterson,PF,TOR,3500,8.0725,28.25,0
121864,Pascal Siakam,PF,TOR,3300,8.4225,7.0,0
121865,Marquese Chriss,PF,PHO,3200,8.8,13.5,0
121866,Kris Humphries,PF,ATL,3000,16.055,9.25,0
121867,Mike Scott,PF,ATL,3000,1.295,0.0,0
121868,Omri Casspi,PF,SAC,3000,0.1,0.0,0
121869,Skal Labissiere,PF,SAC,3000,0.1,0.0,0
121870,Bobby Portis,PF,CHI,3000,13.125,8.0,0
121871,Chris McCullough,PF,BKN,3000,3.02,3.75,0
121872,Darrell Arthur,PF,DEN,3000,3.05,0.0,0
121873,Jarnell Stokes,PF,DEN,3000,1.515,0.0,0
121874,Paul Pierce,PF,LAC,3000,2.325,0.0,0
121875,Brice Johnson,PF,LAC,3000,0.1,0.0,0
121876,Chris Paul,PG,LAC,8500,46.55,46.25,0
121877,Kyle Lowry,PG,TOR,7400,27.17,50.75,0
121878,Eric Bledsoe,PG,PHO,7100,35.54,28.0,0
121879,Dennis Schroder,PG,ATL,6600,30.18,28.75,0
121880,Rajon Rondo,PG,CHI,6400,33.43,25.5,0
121881,Jeremy Lin,PG,BKN,6300,34.2,29.5,0
121882,Emmanuel Mudiay,PG,DEN,5800,36.68,31.0,0
121883,Ty Lawson,PG,SAC,5600,34.56,25.5,0
121884,Darren Collison,PG,SAC,5300,5.715,0.0,0
121885,Michael Carter-Williams,PG,CHI,3500,21.11,3.5,0
121886,Austin Rivers,PG,LAC,3300,25.63,8.5,0
121887,Cory Joseph,PG,TOR,3200,17.9475,17.25,0
121888,Malcolm Delaney,PG,ATL,3000,12.41,15.5,0
121889,Greivis Vasquez,PG,BKN,3000,0.1,0.0,0
121890,Isaiah Canaan,PG,CHI,3000,18.4825,31.25,0
121891,Jerian Grant,PG,CHI,3000,5.8575,0.0,0
121892,Isaiah Whitehead,PG,BKN,3000,4.16,11.5,0
121893,Jameer Nelson,PG,DEN,3000,17.99,20.5,0
121894,Fred VanVleet,PG,TOR,3000,1.5375,0.0,0
121895,Delon Wright,PG,TOR,3000,0.1,0.0,0
121896,Malik Beasley,PG,DEN,3000,2.45,0.0,0
121897,Tyler Ulis,PG,PHO,3000,0.1,18.5,0
121898,Jimmy Butler,SG/SF,CHI,7600,40.88,33.0,0
121899,Will Barton,SG/SF,DEN,5700,27.54,28.5,0
